index,tweet_id,text,label_text,label_code
264,1477373608179773445, Retweet if you managed to make it through the entire life without needing an assault weapon.,slightly support gun control,1
265,1452387361518718978," Serious question: If your God will protect you from COVID so you don't need a mask and the vaccine, why do you need your gun?",strongly support gun control,2
266,1446245203661058048," The suspect in the Arlington, Texas mass school shooting was a victim of bullying, according to his family. The suspect was apprehended unharmed after he turned himself in. BLM activists had wrongly predicted he would be killed for being black. ",neutral to gun rights/control,0
267,1447671000527745026, I just want a cat that makes 1950s ray gun sounds instead of meowing,irrelevant or no opinion on gun rights/control,-99
268,1466543471452250115, it's crazy how in america within the last 10 years school shootings have slowly been accepted as just another part of life and barely anyone cares anymore because they happen on a weekly basis,strongly support gun control,2
269,1446246091331100676, WHAT THE HELL?!?!  THIS GUY ALLEGEDLY JUST WAGED A MASS SHOOTING IS OUT ON BAIL --PAYING HIS ASS OFF.  Bail was set at just 75 GRAND.  WTF ?!?!?' ,strongly support gun control,2
270,1444371679229222917,I  you BABE YOUR =TM=TATTOO=GUN=MC=POPSMOKE DABBER,irrelevant or no opinion on gun rights/control,-99
271,1444372213638082567," Americans are dying daily due to easy access to guns & assault weapons meant for warReasonable gun laws, universal background checks  & a locked gun safe do not interfere with the 2nd Amendment & will save hundreds of lives each yearEnd Impulsive violence#DemVoice1 #wtpBLUE ",strongly support gun control,2
272,1444371364086001669,Little range time today .. #Gun #GunPorn #Guns ,strongly support gun rights,-2
273,1444425800095309832,"I've said this before, but most of the destruction in Kenosha WI last year was done by Boogaloo bois. I saw them talking about it on FB and was actually in Kenosha and saw it with my own eyes.",irrelevant or no opinion on gun rights/control,-99
274,1471961266130460673, Tbh I gave up on America 9 years ago when someone murdered elementary school children with an assault rifle and half the politicians in the country immediately started saying that the real problem was how Obama was going to take their guns,strongly support gun control,2
275,1445466610882338829,Notice in this case the total lack of gun violence - even when absolute violence was being perpetrated against the gun holder.Who would you say was in control of themselves here?,strongly support gun rights,-2
276,1457860189772816390,"For starters, self defense is not assault. So call it a self defense type weapon.",slightly support gun rights,-1
277,1456026183515185152, The Kyle Rittenhouse judge is now discussing the fall of Rome in court,neutral to gun rights/control,0
278,1466542592015757314," Take a moment to read about the students whose lives were taken during the mass school shooting in Oxford, Michigan on Tuesday: Madisyn Baldwin, Tate Myre, Hana St. Juliana, and Justin Shilling.Remember the victims, not the shooter. #NoNotoriety.",strongly support gun control,2
279,1445862491553079299," BREAKING -- The NRA posted ""OUR RIGHTS DON'T END WHERE YOUR FEELINGS BEGIN. PERIOD."" Just hours before a school shooting took place in Arlington, Texas. IF YOU THINK THE NRA IS PALY TO BLAME.",slightly support gun control,1
280,1462568646660796416, Chrystul Kizer17-yr-old Black girl in Wisconsin who killed the man raping & trafficking herConvicted & case is now in AppealsKyle Rittenhouse17-yr-old white boy in Wisconsin who took an AR-15 to a protest & killed 2AcquittedThe system isnt brokenit was built this way ,neutral to gun rights/control,0
281,1444411011071631362, ISWAP insurgents have a hard time understanding the gig is up. The foreign backed terrorist group launched an attack on a camp housing repentant Boko Haram members in Dambao LGA. They stormed the camp in a convoy of gun trucks and to their horror found Nigerian troops waiting,irrelevant or no opinion on gun rights/control,-99
282,1452750635057754120, This is inaccurate. He squeezed the trigger and discharged the gun. ,slightly support gun control,1
283,1466916168455782402, Michigan is among the states considering bills to punish parents who don't secure guns -- a law already in effect in 30 other states and D.C. via @JohnWoodrowCox,neutral to gun rights/control,0
284,1451275210548670477, So wait. A bad guy with a gun was stopped by a good guy without a gun?,slightly support gun rights,-1
285,1475587367297638401, Beto O'Rourke's hell yes' vow to take your AR-15' or AK-47 casts shadow on Texas governor's race ,slightly support gun control,1
286,1455299946408673285, Retweet if you managed to make it through the entire life without needing an assault weapon.,strongly support gun control,2
287,1475587580620120067," Currently re-watching on Amazon and there's literally a sex, drug or gun scandal every season lol ",irrelevant or no opinion on gun rights/control,-99
288,1449782041499688960," ""In the end, any system that does not have the support of the people, no matter how armed, will fail""The Mandalay Buddhist monks staged a night strike to fight against the evil junta, on October 17.LEGALIZATION OF NUG#Oct17Coup  #WhatsHappeningInMyanmar ",irrelevant or no opinion on gun rights/control,-99
289,1458583694441173001, The Kyle Rittenhouse case PROVESALL trials should be STREAMED LIVE so THE PEOPLE know what's really going on.,neutral to gun rights/control,0
290,1469084100946448390," Stephen Colbert on Fox's Christmas Tree Flambee  -""Of course, it would never have happened if the tree had a gun.""",irrelevant or no opinion on gun rights/control,-99
291,1447310493081817089,"In rereading IJ, particularly struck this time by the description of avril dragging her feelings around by the throat and holding a gun to their (the feelings') head",irrelevant or no opinion on gun rights/control,-99
292,1448794034110091274," Having worked with Anna at Naval Families Federation, our founder Alan Owen welcomes the appointment of Anna Wright and looks forward to the exciting projects that the Armed Forces Covenant Fund Trust is funding across the country.",irrelevant or no opinion on gun rights/control,-99
293,1477392534322262026," Now I lay me down to sleep beside my bed a gun I keep. Good Night Everyone, Rest Well  ",slightly support gun rights,-1
294,1450927287042514944," The Bill of Rights does not enforce itself. Either it will be under the auspices of the state, in which case it can be ignored or misinterpreted when convenient, or it can be enforced by armed citizens protecting their natural rights, in which case it is entirely superfluous.",slightly support gun rights,-1
295,1460029960718934016,But if you lived in Kenosha a town that voted for the asshat judge you'd totally see the rioters were the problem and good ole boy Kyle is the real deal.,strongly support gun rights,-2
296,1444422412565684226,"Yes, President Trump negotiated. He had a withdrawal plan. Biden, wanting a win, cut and ran. He allowed the Taliban to become a well armed ARMY. America's credibility is ruined because of Biden. In a war there is a winner and a loser. In Biden's haste, we gave up. We lost.",irrelevant or no opinion on gun rights/control,-99
297,1445115821399883785," Jesus, please tell me that's not a crossman BB gun. ",slightly support gun control,1
298,1470154418784022532," Lady Serpentess priving that villainy is truly a ladies game.Try not to gawk, she's armed. #HazbinHotel #HazbinHotelFanart #SirPentious #genderbend #SirPentiousFanart #AngelDust ",irrelevant or no opinion on gun rights/control,-99
299,1450927026475577352,Let's hope not. 2 mass shootings in one week in Tennessee. California doesn't want that,strongly support gun control,2
300,1448399236371001356," BREAKING: The TSA reveals that it now has a ""major problem"" with airline passengers trying to take guns past its checkpoints. A record 4,650 firearms, most of them loaded, were confiscated in the first 10 months of the year.  IF YOU SUPPO STRONGER GUN LAWS!",strongly support gun control,2
301,1434993472092753928, Gio's got a gun  ,irrelevant or no opinion on gun rights/control,-99
302,1434994177553715202, commission for Image a Top Gun locker scene rivalry between two pilots except one just brat-talks the much larger one into plowing their brains out  ,irrelevant or no opinion on gun rights/control,-99
303,1475969777122353152,"Fuck you mean? They didn't see or hear a gun, none of the victims said anything about a gun, there were no gun wounds. They never even tried to arrest the suspect.",slightly support gun rights,-1
304,1469074563128463361,"You know, if HRC's real goal was public service, she could just...engage in public service. She doesn't need to be President to do that.With her wealth & connections, she could outspend the NRA. She could buy whole new pipes for Flint. She could do a lot, if she actually cared",slightly support gun control,1
305,1434993033821425665, She SAID what's the mothafuckin procedure when you got a gun to your head! ,irrelevant or no opinion on gun rights/control,-99
306,1442634341037662210, Lots of news and developments with  shady relationships and other powerbrokers under the gun.  is a more level playing filed and transparency going to happen?  is a guest on Making Money with Charles Payne.PS I will also ask why this hashtag trended #KenGriffinLied,irrelevant or no opinion on gun rights/control,-99
307,1476704408767545345," ""The guidance notes that enforcement of federal firearms laws is a federal responsibility. To this end, state law says that West Virginia police agencies and departments shall not participate in the prosecution of federal gun laws when those laws are inconsistent with state code"" ",neutral to gun rights/control,0
308,1452388210684747776," Serious question: If your God will protect you from COVID so you don't need a mask and the vaccine, why do you need your gun?",strongly support gun control,2
309,1453505770289512450,Putting out fires started by terrorists is not provocation. Chasing someone to attack them and take their gun away is provocation though.,strongly support gun rights,-2
310,1469451657264218116," Armed insurrectionItems carried at US Capitol by some in the mob, per court filings:Guns, bear spray, hockey stick, baseball bat, taser, sharpened flagpole, knives, scissors, tourniquet, plastic knuckles, lacrosse stick",neutral to gun rights/control,0
311,1475969166293323779," Last night, a mass shooter in Colorado killed four people - including a hotel clerk - and wounded three others - including a police officer - across multiple locations across Denver. Thesuspect died during a shootout with police. #coleg  ",neutral to gun rights/control,0
312,1447310425683644418,"I don't understand how Destiny doesn't have a single Minigun in its 7 years of content.Like it could be an exotic, it could straight up be like a Titan's equivalent to a Golden GunBut like they need to put at least 1 minigun in the game.",irrelevant or no opinion on gun rights/control,-99
313,1462568545263489025,NOW PLAYING I Like by DON'T MISS OUR TALK at NIGHT SHOWS ,irrelevant or no opinion on gun rights/control,-99
314,1448757646820057090," Katie Couric Decried Edited' Planned Parenthood Footage, Then Doctored A Gun Owner Interview ",irrelevant or no opinion on gun rights/control,-99
315,1466553877688242178," God may forgive you, but i won't *cocks gun* ",irrelevant or no opinion on gun rights/control,-99
316,1452387742629904407,"Baldwin's anti gun knee jerk intentional ignorance got his colleague killed.  Families with guns teach their children to always treat a gun like it is loaded, and to never point a gun at anyone you do not intend to shoot.  If Baldwin had been open minded, he might have known this",slightly support gun rights,-1
317,1466542496847220742," Chuck Grassley says that background checks will turn law abiding citizens into criminals. You know what else does that? Accepting huge donations from organizations with dangerous agendas, like Grassley did from the NRA.",slightly support gun control,1
318,1453857805639819266,"Something to add to this is that many places of the u.s. have either outright banned ar-15 or kalashnikov style rifles or effectively butchered them , having more information for potential gun owners who live in more restrictive states would incredibly beneficial to those people",slightly support gun rights,-1
319,1445499403075129349, Guy commits the largest mass shooting in American history? No word from FBI on why.Parents concerned about what Johnny is learning in school? THEY'RE ON IT,slightly support gun control,1
320,1463290283865477122,His audience understands that you can't use a self-defense plea regarding a gun you're not legally allowed to carry.,slightly support gun control,1
321,1448400193267945476,"Leftists think that strengthening government economic control is good, until the eventual destruction of the competitive market eliminates the incentive to produce. Forced labor at the end of a gun won't be enjoyable.",irrelevant or no opinion on gun rights/control,-99
322,1464349778268069888,Gun toting ignoramus individuals make statements like this. ,slightly support gun control,1
323,1466916429198884866,Yeah because SANTA CLAUSE needs a fucking gun you absolute weirdos.,strongly support gun control,2
324,1440441455491706883," The young lady that was shot last night is okay. She's in ICU, it was a gun shot wound to the chest and blood around the lungs. She's recovering and she is awake. God is so good!!",irrelevant or no opinion on gun rights/control,-99
325,1445863003388137480," And now, Arlington.I am going to re-post this video every time I hear about a mass shooting. If you're tired of seeing this video, I hope you understand that I am much more tired of hearing about mass shootings.",strongly support gun control,2
326,1449495857867407362, Kenosha survivor: Wisconsin cops 'conspired' to help killer Kyle Rittenhouse ,slightly support gun control,1
327,1453505849582710790," A British submachine gun, Sten MkII. ",neutral to gun rights/control,0
328,1465107409328820236, I'll defend life physically if need be BEFORE I go for my firearm. Owning a gun is ONE tool in a wholistic tool belt. Let's finish 2021 or start 2022 EARLY in the gym Solutionarys! #SolutionaryLifestyle #BlackGunsMatter ,slightly support gun rights,-1
329,1453108107463254016,"Maaan, dats my high school. Come on man.....4 real??!! People r bein real scary. What is it doin 4 u when u pick up a gun? What power do u feel? God help ya people...they need u sooo badly...",slightly support gun control,1
330,1456407240907259905," NRA illegally funded Trump, other GOP candidates ",slightly support gun control,1
331,1477392608435621891,Dr. Goldberg we won't see a drop in shootings and homicides until the Black Community takes ownership of the problem and start organizing community by community engaging individuals addressing conflict resolution skills. Most shootings are arugment related. ,slightly support gun control,1
332,1471961225756041217,Ain't that truth! #Kenosha is corrupt! I wonder how many innocent People have been jailed?  #KyleRittenhouse #Rittenhouse #RittenhouseTrial #RittenhouseVerdict #rittenhouseguiltyaf #KyleRittennhouse ,slightly support gun rights,-1
333,1447291608005763078, Kyle is a hero! Not only was he there that day to help clean up the city but he was known to b a great kid! They screamed kill him & targeted him that day throwing Molotov bombs at him & the 1 that got his arm blown out pulled a gun out of his pocket so it was definitely defense!,slightly support gun rights,-1
334,1469083462179045376," A 71-year-old was shot dead in Chicago's Chinatown this week. Alphonso Joyner, who has a history of gun charges, was charged with 1st-degree murder. Surveillance vid captured the shooter pulling up in a car & firing many times until Woom Sing Tse was dead. ",neutral to gun rights/control,0
335,1449780814263296003,Now playing JAIVA ZIMNIKE - AMA AK47 INTABA EZIKUDE [OFFICIAL MUSIC 2021].mp3 by !,irrelevant or no opinion on gun rights/control,-99
336,1444763657468928004, This is why the 2nd Amendment is non-negotiable. Don't let them Australia your America. ,strongly support gun rights,-2
337,1444763219961253891," Every dollar spent on further regulating legal gun owners, gun bans, buybacks is a dollar not spent investing in vulnerable communities, at risk youth programs or reducing the smuggling of illicit weapons.  ",slightly support gun rights,-1
338,1465828562900971520,"America has lost its way, now paralysed by their ridiculous freedoms like the right to bear arms. Doesn't sound like a very good society if you can't even safely send your kids to school. Parents there must spend every day worrying that their kids are gonna get shot.",strongly support gun control,2
339,1466543181823025159,WEST CABARET DRIVE - THEE MICHELLE GUN ELEPHANT #LINEMUSIC,irrelevant or no opinion on gun rights/control,-99
340,1458583643589337092, Kyle Rittenhouse is a murderer,slightly support gun control,1
341,1444371623306354690, David Axelrod has called for Mayor Lori Lightfoot to call a public safety emergency in Chicago (after a pol - Sen Durbin- was driving on Lakeshore & dude in car next to him was shooting gun into air). How adorbs to just notice Chicago's a hotbed of violent crime in need of action,irrelevant or no opinion on gun rights/control,-99
342,1469074367246004224," This is our National Character, the Resolve of our Citizens, the Faith in our Armed Forces! These Emotions & the unstinted Support, drive us to carry on; to protect the Nation, even to the peril of our lives! Jai Hind.  ",irrelevant or no opinion on gun rights/control,-99
343,1436785709176659968, Can someone please explain why a regular civilian has a need for an automatic gun ,strongly support gun control,2
344,1455313848110616576,"NNN earning its keep by disinformation, hoping you all just read the headlines. It is not public Rally's but 'organised meetings'. Labourites I hope you remember the shootings and murders at 3 of your organised meetings and the gunmen taken off the bus to the big organised meet. ",slightly support gun control,1
345,1449836752756256779,"Let me just say, what gun laws?",slightly support gun control,1
346,1450610586060943363, October 18th TOTAL 2A gun nut shooting report....120 People shot or killed with  3YO 11YO 2YO 1YO shot and 1 - 4YO KILLED. There were 7 mass shootings.Welcome to the NRA-GOP 2A gun nut America.Gun Nuts are armed and looking to shoot someone.Save America from 2A Gun Nuts. ,strongly support gun control,2
347,1449118878815166466, Do you really think China is worried about the US when it comes to Taiwan? Look at who is in charge of the US Armed Forces - they aren't concerned.,irrelevant or no opinion on gun rights/control,-99
348,1455317493690556421,This massage gun will always be the truth. Idc,irrelevant or no opinion on gun rights/control,-99
349,1469779999506845696,"How about we remove your cell phone, computers and anything elsr you use to exercise your First Amendment right to freedom of speech? Since you don't care about my Second Amendment right, I don't care about your first? How do you like them apples?",strongly support gun rights,-2
350,1447290393251418113,Caller saying he was in a gun battle. Is in the parking lot at Walmart. #roc,irrelevant or no opinion on gun rights/control,-99
351,1462568534047805445, Kyle Rittenhouse was born on the same day as Greta Thunberg. I can't think of a better metaphor for the current insane split in the culture,slightly support gun control,1
352,1449835696768831498,Still happening. Right now on twitch top US streamer playing EU ranked. 100+ ping no fair gun fights.,irrelevant or no opinion on gun rights/control,-99
353,1451694595880873988, Is it a prop gun if it shoots and kills someone? Isn't that just a real gun?,slightly support gun control,1
354,1468349504634204160," Alec Baldwin received gun that did not come from the on set armorerHe aimed the gun, which wasnt supposed to be used in the scene, and pulled back the hammer which *did* fire the gun killing a womanTrigger pull is irrelevantHe fired the gun",irrelevant or no opinion on gun rights/control,-99
355,1465092598612254722,"  Population: 330 millionPopulation: 26 million 2019 gun homicides: 14,861 2019 gun homicides: 3013x the population; 495x the gun homicides. ",strongly support gun control,2
356,1436785442754633738,"  Timing!I Woke up this morning to a CANADIAN gun 'info' ad on TV. I spit out my coffee, seriously people. The ad had mostly women spouting how safe guns can be and the owners so very responsible. @CPC_HQ@erinotooleI would be more afraid of the women than the men ;-) ",irrelevant or no opinion on gun rights/control,-99
357,1450612385526411265,"Open borders, no vetting of immigration also no vax mandate on them. U.s. allies and personnel still trying to get out of Afghanistan. Cargo held up by the left policy. Ab-5. Printing of trillions cause huge inflation. Armed terrists with our equipment..Whats safe? Your feelings?",irrelevant or no opinion on gun rights/control,-99
358,1460029735355006978," If Kyle Rittenhouse is a white supremacist, like the Democrats/Media have so desperately portrayed him, why'd he only shoot white people in self defense? Why do the vast majority of people not know that minor detail?",slightly support gun rights,-1
359,1455313609379225603,"I'm thinking these are going to sell out quick! PSA AR-15 ""VATIPANTS-15"" Stripped Lower Receiver *Pre-Order - Ships in Approximately 10-12 Weeks | Palmetto State Armory  ",strongly support gun rights,-2
360,1450927333318266880," Bollene beheading: Manhunt for armed & dangerous' suspect after decapitated body found in southern FranceA police search is now underway for the suspect, who they say is armed with a knife and dangerous.",irrelevant or no opinion on gun rights/control,-99
361,1445466051852918784, word of honor the gun remix ,irrelevant or no opinion on gun rights/control,-99
362,1464349751256784896,"With a rate of 19.9 deaths per 100,000 people, Wyoming has the 6th-highest rate of gun deaths in the US.",neutral to gun rights/control,0
363,1469425040433238017,"Kinda sums up what the rest of Kyle Rittenhouse's life will be like. At first I laughed, but ngl I feel bad thinking he'll be tied to such a traumatic event for the rest of his life",neutral to gun rights/control,0
364,1456407266706534401, Why did FBI sit on bombshell footage from Kyle Rittenhouse shooting that bolsters his case?,slightly support gun control,1
365,1456035078681755654, Kenosha detectives are testifying now that Kyle Rittenhouse was shot at! This entire case is a miscarriage of justice,slightly support gun rights,-1
366,1469780190981238785, Gun disarmament really means gun concentration in the hands of government.,strongly support gun rights,-2
367,1434993063017938945,"Of your people was hungry and you knew there was a food and water shortage and they came to your house because they knew you had enough to share, would you greet them with a gun? And if they're not his people then take your sh..t outa their neighborhood",irrelevant or no opinion on gun rights/control,-99
368,1475969028397182977," Communities In Zamfara are increasingly purchasing Ak47 riffles and manufacturing dane guns for self protection. A resident of Kabaro now in Dansadau say it will be difficult to  find an unarmed adult from his community, this is because safety has disappeared in the rural areas.",neutral to gun rights/control,0
369,1454209794575900674, Daily reminder that rioter and arsonist Joshua Ziminski fired the first shot the night of the Kyle Rittenhouse attack htt,slightly support gun rights,-1
370,1448793695550152706,As one of the short armed community I've always appreciated the selfie stick. ,irrelevant or no opinion on gun rights/control,-99
371,1445466318749069320, gangly weirdo shoots his hobby gun after showing off his Beemer like this is a 200 subscriber youtube channel,irrelevant or no opinion on gun rights/control,-99
372,1442634180790132736,This isn't a gun problem. This is a law and order problem.. Cops vs bad guys.. Bad guys always get guns.. Can't ban them..,strongly support gun rights,-2
373,1444411204730966018,"Anything but the Arbitrator, worse gun in the game, every single pistol is better the players that dare to master that piece of gge have my respect for their patience. (but probably no respect from their teammates)",irrelevant or no opinion on gun rights/control,-99
374,1465092867462946831, Asked for a red rider carbon bb gun and he told me I'll shoot my eye out  ,irrelevant or no opinion on gun rights/control,-99
375,1469779654714220554,The gun is hanging so heavy that looks like he's urinating into the chip grab-basket.,irrelevant or no opinion on gun rights/control,-99
376,1464382891610161157,2 million dollar idea:gun water polo,irrelevant or no opinion on gun rights/control,-99
377,1466554030620954626, Ethan Crumbley is what happens when you normalize Kyle Rittenhouse.,strongly support gun control,2
378,1450611721991712769,"Call me crazy, but I figured out why government workers and police vax mandates are in place. They are weeding out the ones they can't trust to follow their orders. The ones who submit to the mandates will be trusted to carry out gun confiscation and mass arrests. Just saying...",slightly support gun rights,-1
379,1449492781253201920,Word. PS for your second passion: ,irrelevant or no opinion on gun rights/control,-99
380,1469083466247536640," This is our National Character, the Resolve of our Citizens, the Faith in our Armed Forces! These Emotions & the unstinted Support, drive us to carry on; to protect the Nation, even to the peril of our lives! Jai Hind.  ",irrelevant or no opinion on gun rights/control,-99
381,1442633170797670404, Can't wait to see how gun control works in the south.,neutral to gun rights/control,0
382,1444811460115271681, Jalen Ramsey could pull out a gun and shoot DeAndre Hopkins in the ribs today and the refs would call it incidental contact and not throw a flag.,irrelevant or no opinion on gun rights/control,-99
383,1449782352213909509,Adey die. This be the argument wey the guy sey armed robbers come house aa wossop nu? I gave up  ,irrelevant or no opinion on gun rights/control,-99
384,1465828807173103617, Arizona State University confirmed Kyle Rittenhouse is not currently enrolled as a student after acknowledging earlier this month the 18-year-old had been taking online classes. ,neutral to gun rights/control,0
385,1477392341476380673," Same traitor who helped plan the insurrection & is planning round 2, praised Russia's army while denigrating our own, calls for 2nd amendment solutions, tells mom to raise monstersSafe bet to say that our Founding Fathers would indeed be horrified",irrelevant or no opinion on gun rights/control,-99
386,1456035169203212290, Kenosha detectives are testifying now that Kyle Rittenhouse was shot at! This entire case is a miscarriage of justice,slightly support gun rights,-1
387,1434993587364634624,"He was my PANER and in the span of four years, had convinced me I wasn't lovable and was LUCKY to have him.Oh. And it was when I broke up with him, after my parents moved to the state I was in to protect me, that he threatened gun violence.",slightly support gun control,1
388,1440442078849224712,"And how does this helps your case?The data done correctly, w/o having to fluff numbers from something else or biased data paid for by a gun control support group, clearly shows that gun control doesn't save lives. If anything, it only limits rights and means of self protection.",strongly support gun rights,-2
389,1444411326810386434,I really do. Is that gun loaded ? ,irrelevant or no opinion on gun rights/control,-99
390,1466193473116127235,"Yo, if ""a car"" can mow down a bunch of white kids, ""a gun"" can shoot someone.",neutral to gun rights/control,0
391,1466193391918764034," BREAKING: A Michigan teenager was charged with murder, terrorism and other charges for a shooting that killed four fellow students and injured others at Oxford High School, about 30 miles north of Detroit. Ethan Crumbley, 15, is charged as an adult. ",slightly support gun control,1
392,1475587543445897220," I was curious about some of the claims in this article, particularly ""the rates of gun crime in 2020 were the highest ever"", so I had a brief look over police data, and here's what I found  [1/8] ",neutral to gun rights/control,0
393,1447309627285245959, no JJK this week but here's Toji pulling a gun to a dragon #JujutsuKaisen # ,irrelevant or no opinion on gun rights/control,-99
394,1444083813596893191, Alex Jones has been found guilty in two lawsuits filed by parents of children killed in the Sandy Hook mass shooting. He will be forced to pay whatever damages an upcoming jury panel determines he is liable for. ,neutral to gun rights/control,0
395,1453506013110411264,I'll use my gun. Rattlesnake is yummy,irrelevant or no opinion on gun rights/control,-99
396,1448753750814847009, Megan Fox Worried Machine Gun Kelly Only With Her To Meet Transformers ,irrelevant or no opinion on gun rights/control,-99
397,1469780259109486592," The Smoking Gun: Trump's detailed plan to Overthrow the US Government. This gun continues to smoke. If he is not arrested and prosecuted, it will fire again.",irrelevant or no opinion on gun rights/control,-99
398,1470154321912381442,"Trudy is part of the globalist cabal.  Working in lock step to remove freedoms like freedoms of speech, attack legal gun owners etc",slightly support gun rights,-1
399,1463290332188082179, MSM is nothing more than the propaganda wing of the democratic party. They are useless. I hope Kyle Rittenhouse sues them all. I hope he sues the weak useless President.#LetsGoBrandon,irrelevant or no opinion on gun rights/control,-99
400,1457860445612744708,All run and gun ability with rifles needs to be completely eliminated,irrelevant or no opinion on gun rights/control,-99
401,1436476992946413568, so what are their similarities? gun & pp are both shopaholic. both have lovely dogs. both have mercedes cars. both are fashionistas. both love branded clothes/bags. both love beaches. both love hanging out. both are clingy. both are the cutest bubs. & both have supportive boyfri ,irrelevant or no opinion on gun rights/control,-99
402,1469779901368569856, Daily reminder: there are still Americans trapped in Afghanistan who were left stranded by Biden/Harris at the mercy of the Taliban. The Taliban that they very generously armed. And not one person was fired for this epic failure.,irrelevant or no opinion on gun rights/control,-99
403,1447290087604097026,Brazilian President: Everybody Buy a Gun  Armed People Cannot Be Enslaved by the Elites' | International | Before It's News ,neutral to gun rights/control,0
404,1469083950656233477," total gun deaths in 2019australia: 229united states: 38,355 ",slightly support gun control,1
405,1452750449111715841, Why was Alec pointing a gun at anyone? On the news they said his clothes had blood splatter from the victim! This tells me it was up close & personal ! Prove me wrong!  ,slightly support gun control,1
406,1469424257667063809,"Could be considered threatening.  Do you own a gun?  Someone should report you, you are obviously unbalanced.",slightly support gun control,1
407,1466543118770073604," I remember losing a classmate when I was in 10th grade to a car crash, it still feels traumatic. I can't even fathom what these kids are going thru in America on a regular basis. Its pure evil what the NRA has done to US w/ not even shred of morality on the part of the GOP. @GOP",strongly support gun control,2
408,1467988740371058689, me: why is it armed robbers no longer announce this is a stickup anymore?thief: *pointing gun at my head,irrelevant or no opinion on gun rights/control,-99
409,1472664357544857605,"Not going to happen. Biden has told them to take the gun off the table. The 'demarche'. This is Suez 2.0, but potentially far more damaging.",irrelevant or no opinion on gun rights/control,-99
410,1450609849205678087, listen in a 1:00 ... that's what they're focused on... not even their own safety running up on a down (but still armed perp) ,irrelevant or no opinion on gun rights/control,-99
411,1466543300945481728," NEW:  Feds recommend three months prison for Jan 6 defendant Virginia Spencer, who allegedly entered Speaker Pelosi suite, took photos amid mayhem, had 14-year-old child ""in tow"" with her .. and wore ""F** gun control"" shirtShe pleaded guilty to misdemeanor & has prior offenses ",irrelevant or no opinion on gun rights/control,-99
412,1444423779317424130,There is a reason America is so heavily armed. It wouldn't be a fair fight otherwise.,slightly support gun rights,-1
413,1452750236003147780,"It's not a bs answer. That's literally the requirements of an actor. You're allowed to cock the gun back, shoot it and that's it. You can't fuck with it period. This has been a rule for over 50 years. And you're just now bitching about it?",irrelevant or no opinion on gun rights/control,-99
414,1450928892999450624," A champion of human rights, successfully put forward an amendment to the National Defense Act (NDAA), which called on  to determine if actions in Tigray by the Ethiopian and Eritrean armed forces is genocide. The NDAA passed the House a few hours ago.  ",irrelevant or no opinion on gun rights/control,-99
415,1475946915506368514, Sexual violence on men & boys by armed soldierscarries deep social stigma & impedes reporting or seeking out health services &,irrelevant or no opinion on gun rights/control,-99
416,1447671475499065344,But just to be sensible and reasonable get a gun to learn self-defense or carry around these big-ass pocketbooks would you consider a house inside them shitz no one will even know,slightly support gun rights,-1
417,1475947066350358541, Ari just got on live and straight up said she doesn't care about domestic violence victims or their traumas after some took issue with her saying she wanted MoneyBaggYo to pull his gun out on her  ,irrelevant or no opinion on gun rights/control,-99
418,1469424919100411910, 8 minutes. With a gun. ,irrelevant or no opinion on gun rights/control,-99
419,1466916155805749252,"The school made mistakes that helped contribute to the killing, including knowing that he was drawing pictures of a gun with the words the thoughts won't stop, help me and then failing to tell law enforcement and letting him back into class.  #Oxford  ",slightly support gun control,1
420,1448401535608795139, everything i've learned about megan fox and machine gun kelly has been against my will,irrelevant or no opinion on gun rights/control,-99
421,1434993485065687040, Liberal candidate Ron McKinnon shooting an AR-15 at one of Canada's many gun clubs. Nice shot! #elxn44 ,slightly support gun rights,-1
422,1448792037566914562," Cases of Armed robbery, kidnapping, extortion, harassment and oppression of Lagosians every other day. Mr Governor, @jides",irrelevant or no opinion on gun rights/control,-99
423,1469084132231684096, NEW: A 19-year-old Florida college student was arrested after classmates told police he was planning a mass shooting the day before winter break. Police said the student sold his car to purchase a rifle and hundreds of rounds of ammunition. #flapol ,neutral to gun rights/control,0
424,1454226656646868993,I miss the nerf gun war,irrelevant or no opinion on gun rights/control,-99
425,1464383215410548736, Boebert tried to bring weapons into the Capitol & is why there are now metal detectorsCawthorn was caught smuggling a gun onto a plane & brought knives to school board meetingsGreene says ppl should pull out guns on vax staff But tell me more about how Omar is the terrorist,slightly support gun control,1
426,1446245524370247680, And what was the bail for Kyle Rittenhouse again? This shit is beyond parody.,strongly support gun control,2
427,1466542337547390978," #BobBiswas is s best film till date.is above all imagination I can say he is school of acting body language, Dialogs delivery,the way he walk, talk & shootThe gun is Something extra ordinary.direction is super.she is too good ",irrelevant or no opinion on gun rights/control,-99
428,1456035286673203216," For the first time since the 1976 season, the Cowboys will wear a red stripe on their helmets to honor our country's armed forces and Medal of Honor recipients at the Salute to Service in Sunday's game against the Broncos. ",irrelevant or no opinion on gun rights/control,-99
429,1445862178309902337, Texas..the state where children wearing a piece of cloth on their face to save lives is considered child abuse but regulating guns to stop school shootings is considered a violation of rights.,strongly support gun control,2
430,1466554238700605443," Just so we understand, Manchin and Sinema could abolish the filibuster thus paving the way to codify Roe v Wade, pass gun safety laws and pass voting rights legislation, they could also vote in support of BBB to better the US in many ways. They are paid heavily not to act. Evil.",slightly support gun control,1
