,Unnamed: 0,text,label
272,2230,"We should stop incarcerating father's for non-violent drug use and petty crimes then. The world's ""freest"" nation has the largest per Capita incarcerations. End the War on Fathers (and drugs)",1
273,643,Girl they dont do that shit at least not in oregon where im at. I guess i also dont care about being addicted to weed because its so completely harmless,1
274,1569,"Also, you do realize weed is illegal in Louisiana no? Congrats, you're admitting to a crime.",1
275,1893,"When you are loser no good at anything you always can be a scalper, drug dealer, thief or a prostitute. So don't rude. Be pity. This is not their choice. They just have to do it because they have no skill to compete in this social competition. They would not survive otherwise.",0
276,1890,"Taught a lesson today connecting the dots between the 13th amendment, the war on drugs, and our private prison system. Really don't give a fuck.",1
277,1519,"It took us 100yrs of protesting to get marijuana legal, I'm not losing any sleep for the Conservatives that don't get there way.",1
278,641,"Hmm so the fellow and community don't think calling out the names fastens curbing the crime. Hmm organised society, if only u knew they have worse drug probs. Non let film deceive u about this spy work, it's not that easy and takes a long time. Time 4 more addicts to be made",1
279,1328,"Mexican cartels turn to bitcoin, internet, e-commerce, and they are believed to launder about $25 billion a year in Mexico (from ",0
280,857,I am considered severally disabled having terminal brain cancer. I live on my Canada Pension which is $1004.00 a month. See what you get to look forward when you get sick in Canada. Thank god for the cannabis community or I would be dead. True story! #cannabis #cancer #canada ,1
281,1863,Cannabis seems to solve some countries. Calm Oliver try it a bit.,1
282,2312,"I'm a bit weed so I forgot, but seeing it again is the best thing ever right now",0
283,1496,"Just to put this in perspective 2 mg of illicit fentanyl kills an avg size adult even less for a child or small sized adult 1 pound of illicit fentanyl = 453,592 mg 53 pounds of illicit fentanyl = 24,040,376 mg Cartel Killing Capability 12 million people ",1
284,4219,"Agreed! I grew up with meth addict parents and then was adopted by someone who abused opioids, the difference is there for sure. For me, Crackhead feels a lil mean spirited, and I don't have an equivalent word to use when I see a heroin or meth addict so I just use “addict”",1
285,692,Got some new Maggot Stomp distro stock in. Link in bio as always. Treat yourself for Christmas yo  200 Stab Wounds - Slave To The Scalpel CD Kommand - Terrorscape CD Stabbed - Defleshed By Reptiles 7 Bodybox - Microwaved Weed CS Ritual Of Decay - Eden Eviscerated CS ,0
286,167,Redding Cannabis Connection : Perfect Union - Shasta Lake Cannabis Dispensary ,1
287,2038,"that will be their problem, and they will be held accountable for their deeds. we must surround ourselves with good people and weed out such disturbances. not to say that they should do whatever they want to, but its best to drown out the negative with the positive",0
288,370,"Cedar kit. Boards thinner than when The Mr. builds beds. These will be lifted out (or fall apart) after berm created. These will get  Weed & Coneflowers, so each wheelbarrow is 1 part composted  poo 2 parts crappy cheap top soil 1  shredded straw ",0
289,1176,"Self doubt is a resilient and demonic little seed. If you water it, even just a little, it will grow like an invasive weed and strangle every other good seed you're trying to grow.",0
290,417,I don't take any of my meds bc I don't trust major pharma. I smoke hella weed lol that works just as good,1
291,1882,"Fleetwood, the arse end of nowhere. When we got on the tram at Blackpool and told the conductor we wanted a ticket to Fleetwood he asked why!!! I swear there was tumble weed drifting down the street The 2nd worse place is Potton, the inhabitants are toothless fucktards",0
292,1875,If you sell weed & we date and I have to pay for weed then we don't date.,1
293,1106,I am sitting in my beautiful home listening to my favorite Oakland radio show and reading about Elizabeth Bathory. I have all the weed I want and non-fat phobic furniture. The weather is mild. I am at peace. ,1
294,2195,"Just two journalists made the trek to Guantanamo Bay for last week's Majid Khan hearing. Here's my colleague John Ryan's ""Tale of how a weed-smoking Baltimore schoolboy became an al Qaeda terrorist who was brutally tortured by the CIA."" ",1
295,795,I'd take that over the high pitched whine of the weed trimmer and leaf blower the lesbian couple behind us take turns using for HOURS on end. You'd think it was some kind of sex toy.,0
296,394,That seems far-fetched. Laws get passed for a range of complicated reasons. Nixon's War on Drugs was mainly an effort to demonize young liberals (who then a d now smoke a lot of weed) and poor black people (who were then seen as disproportionately users of heroin).,1
297,550,"Just make everything legal. Take all of this BS out of it. Tax it and If you use a drug that you can OD, you sign a DNR waiver. Bc #PersonalChoice is the issue, except if pregnant, it's a win win. GOP will back it too based on their logic.",1
298,644,"There's a lot of anger in the women MPs of the Left. From Kate Osamor threatening to take a bat to journos querying her drug-dealer son, to Claudia Webbe threatening a woman with acid. When they vet these people, do they do it whilst asleep?",0
299,1034,"I have drills, impact drivers, sanders, jigsaw, weed eater (flexvolt 60V Max), hedge trimmer. If you go with the 20V Max system all batteries interchange",0
300,2409,"So I accidentally blocked a person I just followed.. I'd really like to rectify this but can no longer see tweet.. person tweeted to me.. something like 'likes weed? FN supporter, where have you been?' Can any of you see this tweet?",0
301,1929,"And I do not mean to imply that he died from the vac*ine, with his history, it was probably an OD. Cocaine and Weed are now being found with traces of fentanyl it's scary. But it is also a fact that vac*ine side effects can and do result in heart attacks. It is real",1
302,1691,"Our mock writtens tend to weed the people who do that out though. You get one shot, miss it, you are out.",0
303,2469,I believe you'll find it is classified as a noxious plant and it's cultivation and curing is illegal in Ireland without a licence. The drug squad would be claiming a new front on the war against drugs and over estimating their seizures.,1
304,1043,Older Americans are the ignored victims of the opioid epidemic ,1
305,832,"I was in the car with a 40 y.o Jamaican guy and this sorority girl got in to buy weed and was playing a cover it, and me and the dude were singing along and she was like ""I can't believe yall like *cover artist*"" He started laughing and I said ""It's an old City High song, honey.""",1
306,1647,I stopped smoking weed when I released arizona was very loud ,1
307,344,"Hitch and bowl cut dude (idk if his name was Marco, too lazy to search it up) remind me of that chill Hispanic couple that are always high on weed and get married fresh out of high school Source: I'm Mexican trust me",1
308,1856,"I'm thankful that I get my whole bed to myself and I only do my own laundry. Oh, and I'm thankful for alcohol and weed",1
309,2336,I went searching for signs of spring yesterday and found this coltsfoot. How can something so cheerful and pretty be described as a weed'? Can we ban that word please?? ,0
310,141,She did she just needed help and no one sat down I've sent her food and weed through a friend timing to actually utilize to spend with her I did not have but regardless rip,0
311,2302,"Try mixing some powdered weed killer with some bird seed. Sounds cruel, but worked a treat for me. Also, check there are no routes of entry into the house.",0
312,802,"nothing really, loving him just hurts more than makes me happy. i can't deal with these feelings and it exacerbates my psychosis, and trying to escape i'm turning into a drug addict. i have gone too far and it has completely broken me. i just want to make it end",0
313,1910,"""Charlie-Uniform-November-Tango"".... we'll say no more. #MrBenn",0
314,971,"Happy Easter, Passover, Ramadan! Whatever your flavor, enjoy the day with family and friendsand if they're a pain to be around, light one up to ease the suffering  #420life #cannabis #cannabisculture #StayStoney #Stoney #NFTs #NFTCollection",1
315,2248,"#France, presidential election poll (1st round): Among those who smoked weed at least once during the last three years. Mlenchon (FI): 23 % Macron (LREM): 19 % Le Pen (RN): 19 % Zemmour (R!): 9 % Taubira (-): 8 % Pcresse (LR): 7 % Jadot (EELV): 6 % ... IFOP, 02/02/22 ",1
316,906,"I doubt it works, it seems every where i go you can smell weed left and rightso yeah there's that",1
317,1186,Jesus it's not victimless. The addict is a victim and so are their families. . Marijuana has nothing to do with it.,1
318,1450,What the hell are you talking about? Of course it's open and has been since Buden took office. That poor National guard who just died saving ILLEGAL drug dealers.,1
319,455,Doctors are amazing advocates! We also need doctors to educate other doctors on the uses & benefits of #Cannabis !! #Science #Medicine Dr Russo is a board certified neurologist & psychopharmacology & researcher ,1
320,165,"This Christmas you are not alone. The Georgia Council on Substance Abuse CARES Warm Line 844-326-5400. Staffed by peers. Safe, confidential, and free. #garecovers #gapol #recovery #georgia #hopedealers #christmas #merrychristmas  ",1
321,328,ion see the problem with weed cigarettes i definitely get tho,1
322,467,"Yep. Buy local/don't pay ""tourist weed"" prices at dispensaries.",1
323,3981,"refuses to change. has a constant victim complex, everyone else is at fault. does the same shit, feels bad, weed to cope with guilt, guilt trips me , does the same shit, weed to cope, feels bad, etc.",1
324,1244,Trust yourself before you trust a license doctor drug dealer who blankets all illness,1
325,512,This is exactly how I imagine a person doing cocaine would speak to a person smoking weed.,1
326,191,They couldnt do this over the phone? What about Canadas opioid crisis? Housing crisis? Cost of living rising? Indigenous genocide? Residential graves found? Yeah sure lets go fund Ukraine weapons! Worked out well in Afghanistan!,0
327,145,feet toes soles footworship assworship sellingcontent princessfeet cashapp feetdomination goddess feetworship weed cannabis shibari bdsm bondage findom,0
328,1439,"Your tongue can hurt after eating walnuts, not because walnuts or nuts are Gharam"" -:) but because proteins present in them closely resemble plant (weed) pollen. They trigger histamine release which in turn causes your tongue to tingle. Don't stop eating nuts because of this. ",0
329,4257,"Opioids can be prescription medications often referred to as painkillers, or they can be so-called street drugs, such as heroin.",1
330,1340,I just think it's funny how drugs won the war on drugs.,1
331,1897,India police charge Amazon execs in alleged marijuana smuggling case ,1
332,1623,"Carlos aguirre, Lisa Parisi, Jerry Montgomery want my parents n gf shundrise to tell that I overdosed. That I drink lean. That I smoke weed. I can just take a pee test today my God shundrise is being treated like a slave @AGAshleyMoody",1
333,2076,"""Hello, there are 10 people smoking weed on this photo"" ""Hi, I raise my concern about your claim. Now find arguments, if not shut up. This is how science works"" Ohke ",1
334,92,What's soft language cos you're out here saying xj is a drug addict and chle has eating disorders. Youre saying all this vile shit over a man who doesn't even know you exist and over ppl he actually cares for. Like bitch move ,0
335,2130,.INSPIRE Initiative supports workforce entry and reentry for those struggling with substance abuse. It's planning to award $10 million for recovery-to-work projects and is accepting proposals. Learn more and submit a letter of intent by 3/3 at ,1
336,582,in fairness not even the monkeys at amsterdam's zoo smoke weed,0
337,397,"Kids are already being indoctrinated into the realm of the woke. Marrying billy goats, having sex with donkeys, believing that the government is here to help. No Christmas, no military , freedom for hedonism smoking weed free drugs booze partying. Super smrt !",1
338,761,"Stop smoking weed stupid girl, this album the boys had mentioned it already months ago, stop believing that your favs are so important.",1
339,293,So what's the problem with doing some safety checks before handing them over to anyone? Just to weed out those that might be inclined to have those bad intentions?,0
340,1990,"smoke some weed and go eat up,life isn't as hard as u make it out to be.",1
341,728,"Funny enough, I made a subversion of the joke, in which Sprigatito gets mad at someone smoking weed. ",1
342,2146,Do you smoke a lot of weed? Genuine question. Morning nausea is a symptom of Cannabinoid Hyperemesis Syndrome.,1
343,1381,"On why he choose cannabis for his 1st ad: If we're going to give an example of how the system doesn't work, there's no better example in my opinion That me [smoking a blunt] is such a big news story in itself says we've got a long way to go as a country. @GaryChambersJr",1
344,907,So it's illegal to have drugs while traveling but it's perfectly ok for Russians to drug their sport representation to win gold medals ,1
345,1520,"... R states like OH & WV, they presumably don't have those relaxed drug laws. It is also worse in MA & MR. We need to do something to help these people, but I don't see productive ways to help in cases like these, except to hope Jessica changes. ",1
346,2209,"Yes- white people have more wealth, live in less-policed communities where crime is low (and way fewer arrests for petty drug offenses at the same rate) and they own the dominant culture that allows them to argue that black culture is ""wrong"". These are disparities I want to fix.",0
347,2361,The font of the traphouse across the alley and the smell of carnitas and weed.,1
348,775,"Regulation of illicit drugs is about consumer protection. Regulation means, in part, providing substance users with information about what they're consuming so they're not over-dosing. Knowledge is power. #harmreduction",1
349,1998,Excellent question. They can call a strike if they have a union and agree to no-vax as a group.,0
350,604,"Wow. I would have run as well. That was not off to a good start. ""Do you have a family,"" really? Well, I guess that's one way to successfully weed out folks, but also risky.",0
351,1334,RT not many people know Met Him Last Night is actually about Demi's drug dealer who sexually abused Demi. And how Demi met up with him post-overdose during a relapse. It's hella deep and Ariana wrote it for Demi knowing what Demi had been thru ,0
352,1629,"That was deserved pls, what are you doing bringing drugs and weed to school???? ",1
353,405,The bad: Silvio The black guy who had no purpose in the story whatsoever The reason Dickie got killed The Newark riots being a plot point and not just something happening in the background Dickie having like one scene where he has a substance abuse problem,0
354,1753,"Erodium cicutarium, also known as common stork's-bill, redstem filaree, or pinweed, is a herbaceous annual  or in warm climates, biennial  member of the family Geraniaceae of flowering plants. Common storksbill is an annual or biennial weed with a beautiful flower. ",0
355,2437,Meanwhile drug dealing and crime continues unabated in Dublin. Not the best use of our resources,1
356,2316,BUY WEED IN CAMBRIDGE.. CLICK ON THE LINK BELOW AND PLACE YOUR ORDER NOW ,1
357,1706,cool but worth noting drug crime probably wouldn't be violent if it wasn't a crime..,1
358,284,"Dandelion tea also. It's funny, nature always provides. Many sick people have dandelions in their yard, and they kill them with weed killers and the like. If they were to eat them and make tea's with them, it would cure their ailments. #TheMoreYouKnow",0
359,489,I'm so damn dumb i tried to do this yesterday i just put the weed inside of the brownie mixed and crushed it up and it was nasty as fuck ,1
360,4096,"RT 👵👴 Happy Seniors' Day! From Kannabia Seeds Company, we want to give a tribute and a great recognition to all the seniors i",0
361,2207,Yup. Weed out the population that confuse a veterinary version of a medicine with a human medicine - or any improper use of a controlled substance for that matter.,0
362,2205,I said I wouldn't smoke weed as a kid and here I am lying to my 12-year-old self.,1
363,1501,"Tobacco cigarettes cause lung problems bc smoke particles. Weed has them, too It's still going to cause lung problems",1
364,1832,Selling your ebt card for Newports and a bag of weed doesn't count,1
365,1747,Thanks for your input ;_; I'm only scared of side effects more than anything else. I guess because I'm also on an upswing from a depressive state I'm hesitant again. The doc also said smoking weed will exacerbate what he prescribed and I'm also hesitant about quitting that.,1
366,882,"First concert: Bob Dylan (lol) Last: Dead & Co Best: GFK & Badbadnotgood Worst: Migos at a festival Loudest: White Reaper Most surprising: Diane Coffee Seen most: tie- Whitney, Cousin Stizz Next: hopefully War On Drugs Wish I could've seen: late 80s Grateful Dead (Brent forever) ",0
367,2356,ideally i want to be on a remote island with only youtube and a lifetime supply of weed & my apple music account with no communication to the outside world.,1
368,1609,"Pennsylvania voters have an important choice next week in a critical US Senate primary, imho will help tip the balance towards federal cannabis reform",1
369,793,her longstanding battle with substance abuse' was so unnecessary. You just said you keep your personal life private' but you had to throw that in there  ,1
370,1867,"Yes, and much of that money goes to advocacy organizations in Canada and I believe recently in the US. He also gives a lot of cash to Alzheimer's research. Can't hate a dude for using weed for good while he gets high.",1
371,609," i swear i say this all the time loopy, i don't be understanding. guess we smoking the wrong weed huh?",1
372,696,"Like maybe she was drawing a river on the chalkboard idk.  But I just looked it up and yeah bud is slang for cannabis. Apparently it's also slang for clitoris. Which is like. Huh. The more you know, I guess. ",0
373,1844,Shaowik buy drugs from drug dealer as WhatsApp chat cearly shows for his Dad and they themeselves are not consuming th drugs not even Rhea so clearly thse drugs are used for Sushant only. CBI Any Update On SSR Case Conti..,1
374,526,Weed isn't his only party drug. You can get in trouble for coke and X. Also isn't it kind of funny how that language scared him off. Gee I wonder why,1
375,2194,"Kid, you showed everyone your airsoft pistol and bragged about how much weed you smoke. You're the one looking for attention. It's way past your bedtime.",1
376,1554,"Forget #BTC ... Invest in #NFTs, #crypto & #cannabisindustry! Check out  They're building an ecosystem of #blockchain based technologies being developed to change the industry. #NFT #NFTCommunity #cannabis $ETH $BNB #Burn1 @CryptoCannaClub",1
377,958,"Do you prefer, Indica, Sativa or Hybrid Cannabis.  #weed, #WeedLife, #WeedLover, #Mmemberville #420Life, #PuffPUffPass, #StonerFam, #weedsmokers, #weedlovers",1
378,1389,If you're responsible you teach them thaf most drugs are bad and if its legal in your state to wait until their old enough to smoke weed because like its not bad and yall crazy,1
379,2430,Conservative Christian cannabis. . Cannabis is a mind body spirit gift from God. Cheech and Chong are idiots not because cannabis but because they are idiots.,1
380,611,"1. If opioids renders one's pain an acceptable level to allow him to function (job, family, responsibility) improved quality of life, and he had no significant adverse effects and he had access to such treatment from a qualified provider, he would be dependent, but not addicted.",1
381,334,I know a drug dealer when I see one .I have been around for too long to be tricked ,1
382,2161,He later goes on to be very against drugs and sues the show for getting him addicted to weed which they made him smoke on set for authenticity,1
383,4002,"Anti Narcotic, Trans State Smuggling and Illicit Liquor unit Kargil conducted awareness programme on drug menace at Gov. High school Poyen kargil. ",1
384,2414,Living high in in the sky  come and take a look to our Alien Weed world! NFT gallery coming soon! #nft #nfts #nftart #nftcollectors #nftartist #art #artist #weed #weedlovers #weedgirl #weednft #weedgallery #cannabiscommunity #420NFT ,1
385,524,"I don't see those people as drug addicts I see them as broken humans trying to find an escape. JP went to rehab and got off those drugs, so you calling him a drug addict still is just another mischaracterization and shows you're just grasping at straws to make him look bad",1
386,705,Just Saying #Cannabis #Hemp #Cannabiscommunity #CannaFam #StonerFam ,1
387,1319,You regrew an appendix ? Send the Surgery notes+Pathology that prove it was taken w/new scans to the You will be Famous. World Record for a Regrown appendix. Aside from that Its Insane you were not given Opioids for the Pain. VA Gave Torodol+Solumedrol=ENDOCRINE HELL,0
388,503,#CHARGED: A man has been charged with drug offences after officers found a significant cannabis grow in #Stafford. Officers were called shortly before midday on Sunday (7 November) to a property on Gaolgate Street. Read more: ,1
389,977,I wonder what percentage of nascar fans are against the use of weed ,1
390,2057,#Mmemberville #Cannabis #StonerFam #TheGreenNation #Canpoli #Onpoli #Toronto #Resist Trippin' Thru A Stoners Guide 2 Oh Cannabis News y Views! ,1
391,303,"What about the negative impacts to other guests/area for substance abuse? Housing first is a theory that works on paper, but doesn't mitigate the negative impacts of concentrated substance abuse. Boise touts New Path, but substance abuse/guest violence is still prevalent there.",1
392,1920,"Fentanyl ODs are a subcategory of ""accidental deaths"". And the proportion is not small. If the death rate for synthetic opioids was ~18/100,000 in 2020, if you do the math that works out to 60,000 deaths. Way more than car crashes. And that's 2020. ",1
393,1461,"In the past i had about 25K #skins for the H1Z1 Just survive #game, then the game died and my skins were all gone too. That's why i choosed #NFTs! ",0
394,1552,"1975 when first started to smoke, And the weed was good and cheap and the love of rock and roll music and Cheech and Chong ",1
395,1330,Indeed I like the weed. I can hear God more clearly. Priceless ,1
396,1663, for sale $420 & for .xyz fans also at GoDaddy #thc #cbd #Cannabis #dispensary #420life #420friendly #legalbud #domainnames #420 #DomainNameForSale #domainsforsale #domainforsale #domainname #domainsearch #domainers #domains ,1
397,1713,We should be criticizing the obsession for alcohol in the world leave weed alone,1
398,1337,"1/Out today in our perspective piece on the Senate's Child Abuse Prevention and Treatment Act Reauthorization Bill. 50,000 infants are in the US foster system, most due to parental substance use. Pregnant women with SUD are not getting needed treatment. Can we do better? ",0
399,773,We hope you had a relaxing holiday weekend and managed to keep some old traditions alive and make a few new ones! Keep the momentum going this week by talking to your kids about making heathy choices such as saying NO to underage drinking and underage cannabis use. ,1
400,693,"3) Approximately 88,000 people were killed in 2020 from China's illicit fentanyl alone. If we can't find it in ourselves to rally together as a nation and take a stand against two hostile foreign nation's willfully poisoning our children, we stand for absolutely nothing. ",1
401,2350,"Here come the neocons to take up for this decision. Coffee got his felonies because of the unjust and failed ""War on Drugs"", that's it. Join the Libertarians who say the gun charge should've been dismissed for both, and for proper reasons for both!",1
402,878,The Kobe one is egregious but Meech was a drug dealer. Not knowing who is ain't that bad lol Also a lot of rappers have talked about him so you for sure heard his name before you just didn't know that's who they were talking about.,0
403,1685,"Regardless, I don't think that is politically feasible. One thing to fund a moonshot program, completely different story changing laws around IP. They couldn't even pass through minor drug pricing or IP sharing on vaccinesthis would absolutely destroy industry.",0
404,1388,And when dey say smoke are they also referring to weed?,1
405,836,"Hey! Have you heard of  The wildest Play2Earn game is coming to the Binance Smart Chain! Collect & Evolve Hippies, Grow  Weed, Sell  Trips, Trade  NFTs, and earn $Hippie! Contract audited with TG: #CryptoHippies",1
406,1853,I HAVE NEVER SEE A RASTA MAN IN HOSPITAL BEFORE... Means weed is good  @yummyboakye1,1
407,3973,"Shame on legislators who rush to legalize marijuana & stall to prevent drugged driving. https://t.co/5EkMdKzCVF If you feel different, you drive different. Drugs & driving do not mix. #druggeddriving #roadsafety #safetymatters #drivesober Because we care . . ",1
408,86,"People like you are so delusional, how do you stat pad 36k points man? If that were the case how come Jordan doesn't have 36k points? You are stupid man stay off the weed.",0
409,1067,"#edibles #cbdoil #prerolls #cannabis #vapejuice #cannabiscommunity Learn how to decarb cannabis, the easy way. Decarbing cannabis is a necessary step when making edibles. Preheat oven to 240 degrees Fahrenheit (115 ... source #cbdedibles #delta8 ",1
410,4210,Yet most of these mass shooters were heavy marijuana users that were on antidepressants. Pot screws with young kids minds no doubt.,1
411,1739,I think I will go to a place eat pizza drink beer and smoke weed,1
412,197,Each Week and I look to uncover the true how and why of all things Cannabis. Don't miss this week's episode of the linked below. This week's episode of the Dime is linked below. ,1
413,4292,or weed is addicted to you,1
414,1670,SD and MT legalized recreational marijuana on the same day in November 2020. SD recreational cannabis sales came in at $0. ,1
415,314,"tied with ""i'll serve crack before i serve this country"" and ""'she fuck the weed man for weed' - a bitch who's fucking the text man for texts""",1
416,1763,"There are people in prison right now, serving years, for possession of a small amount of weed. How is this guy only facing 3 months?",1
417,4281,"RT Did you know there is a drug that used to be illegal, but now people are overdosing every weekend?? And whats worse is it's addictive and withdrawal can include tremors and hallucinations — or even death?? Teens are using this drug at high rates as well! ",1
418,817,"Every single day I see HUNDREDS of posts like this from grieving families & NOBODY WHO CAN is doing ANYTHING meaningful to stop all the death and pain caused by illicit fentanyl poisonings. Over 100,000 of our loved ones murdered in 2021 & counting... #FUCKFENTANYL ",1
419,3985,"I also do not drink and avoid weed except around people I really trust, making the nyu party + WSP scenes unavailable to me.",1
420,1103,"yeqh that's one of them. but people heard laced and associated it with drugs and things just spiraled from there, partially because of law engorcement encouraging the drug paranoia so that they could try to seem nore justified making weed arrests",1
421,1514,"JD Vance worked for the Sacklers. Here in Ohio we've had so very many die from Opioids. How many Republican voters picked Vance, the man who helped their kids die? Write that story @davidfrum",1
422,1499,I don't know what the rates are for kids but I can tell you I've seen a huge increase in the number of seniors who use marijuana ,1
423,1712,"I'm so mood for wine,weed and pasta and a lil backshot",1
424,2116,"As someone who has never sat down and watched any #tremors movies, this feels like what someone high on weed would come up with for an alternate Apocalypse... This sounds better than the current version really. #killcount ",1
425,2102,"I won't hear a word against the Billionaire and Neuralink inventor.. He's so obviously one of us, he posts memes, and smokes weed on the Joe Rogan show afterall... ",1
426,2228,wdzfbxptkGjrvqhslmnc wed weed wide scam slum rim mile smile mule illume pew pose purr roar soar core court escort score spore sore tore restore torn mice mouse house nice neice close call racoon cartoon Goon far farm armour cave crave drve crvn crb crb chs chw srch #vss365 #stuck ,0
427,350,"If you aren't a weed smoker, drunkard or religious person,you won't manage 2022 it isn't for the weak!!",1
428,4138,"Shop assistant, 21, killed pensioner in hit & run smash while high on cannabis ",1
429,109,Two crimes I do not care for: 1. Drug possession 2. Tax evasion (if you're not rich) You're clean in my book.,1
430,856,      https://t.co/1k9KiCiwQd #cannabis #420friendly #420allday #420blaze #420vibes #420queens #weedlife #weedsmokers #420Goddess #iloveweed ,1
431,2120,"Cannabis legalization is a new economic opportunity for Connecticut. Proud of our team at Pullman & Comley, LLC who are leading the way. ",1
432,3903,"Congress should not legalize marijuana, Marco Rubio says, because black-market weed is ""laced with fentanyl."" ",1
433,1991,"The Campaign was a lie The candidates said ""legalize marijuana"" Only to be elected & continue to allow corrupt municipalities to brutalize Americans & loot them over marijuana infractions https://t.co/GBjo55koMd cc $AAPL $GOOGL $MSFT $AMZN",1
434,1271,Heard he needed freedom to smoke all the weed and banky never let him so there was a fight and he left.. Source- faux news,1
435,743,"Cannabis compounds prevented Covid-19 in a lab study, Prof. Richard van Breemen explains. ""Quite quickly we'll be able to move from these pre-clinical findings to the clinic and demonstrate efficacy in people."" (",1
436,482,Like don't fuck with my weed pen ya know throw me into the rocks not my weed ,1
437,1564,"Just learned that some people call a sub a ""grinder"" or a ""hero"" No. A grinder is what chops up my weed. A hero is the dude who delivers my weed. A sub is a large sandwich I eat after I smoke my weed.Hope that clears things up",1
438,1984,Not new but the American justice system is fucking trash. The amount of people incarcerated for the rest of their lives for small amounts of weed vs privileged white people who unfairly takes someone's life and is running free sucks,1
439,1963,"I would bet that there would be majority support for legalising cannabis in Australia, too.",1
440,179,we often talk about gardening and growing veggies as a way to connect with the land. but what about cannabis? why is the plant so politicized? and why are companies lobbying to prevent folks from growing at home? what if cannabis gardens were available to all?,1
441,1620,"A weed is a plant out of place. In your own garden it's determined by the gardener except when it's a noxious weed which can be easily spread and is regulated by state and territory governments, and yes includes Lantana. ",0
442,2413,"it's desperately important every1 understands that potential cannabis abuse in those who use cannabis excessively DOES NOT MEAN cannabis is dangerous. It means be sensible. You wouldn't take a whole pack of paracetamol (again, that would kill you. At least cannabis won't do that)",1
443,53,Gm Happy #InternationalWomensDay2022  Feminism isn't about making women strong. Women are already strong. It's about changing the way the world perceives that strength. G.D. Anderson Comment your best women's day quote below  #women #weed #web3 ,0
444,1360,"Knife crime in London has decreased by 32% since 2019. He's not legalising drugs either - he's commissioning a review into the effectiveness of drug policies. What do you have to fear, other than your approach being proven totally wrong and ineffectual? ",1
445,1854,It's in the fridge setting and now I can go back to smoking weed and watching anime with the knowledge that I have a whole ass pudding pie waiting for me later.,1
446,1406,lets make sure its not a negative one otherwise it will spread like a weed lol #AdaMasal #PoyHaz #AyaAyinTuran #AlpNavruz,0
447,2285,Do you think Bill Walton and Bill Belichick ever get together to smoke weed?,1
448,2060,Nigga be like come smoke. Don't got weed or sticks bye boy gmfu,1
449,1384,#BringAliciaHome Today we did 5.32km. Day 46 of walking to bring @AliciaLMaher & other Medical Cannabis patients home. Was nice to get out and walk the dog today! Really needed it @DonnellyStephen @FrankFeighan @MartinsWorld420 #Cannabis ,1
450,3965,"Well here goes nothing. ""Okay I gotta tell you something, my mom is....a vampire. My sister and I are siphons and not that long ago I became a heretic....it's a long and complicated story. As for the weed thing my mom hates the stuff and doesn't want us doing it.""",0
451,711,The sandy hook comments were abysmal like wtf was he smoking it couldn't have been weed,1
452,210,We've gone from horse paste to weed; at least we're trending in a positive direction. ,0
453,357,You are literally coping and seething right now. I think you need to log off and touch some grass. You already embarrassed yourself by revealing your a porn addict to me,0
454,1020,"Do something about the open drug markets, dealing in _illegal_, toxic, addictive drugs. Do your job to enforce the law. These illegal drugs are killing hundreds, and worsening the homeless crisis. ",1
455,1213,"A lot of good interviews to catch up on #VergeFam. Sittin in this Walmart parking lot reminiscing, and envisioning the ways that $VVS #StonerCoin will be able to give back to those who kept cannabis alive during prohibition era. ",1
456,1696,There's always a headline or two in South Dakota each week that causes surprise. This week featured plenty of them. ,0
457,2191,Fresh updates to the Marijuana Opt-Out Tracker. Opt-Outs Dispensaries: 582 Consumption sites: 661 ,1
458,103,Below is Ras Wajackoyah's manifesto. Short and brief. Jah Rastafarah!! More Weekends to start on Fridays so that we can have enough time to smoke weed. ,1
459,2242,if u ain't got a job i ain't tryna see u tweeting about no gas prices and your weed man prolly pull up to you for free anyways,0
460,2234,Myles smoking weed at the ripe age of 10 WAS kinda wild.  ,1
461,119,"Love your content! If your'e looking for lifestyle cannabis news and current events, visit ",1
462,1109,"If it was the same system for everyone. Why is it that this white boy got a not guilty verdict for carrying assault rifles a cross state lines. But a black man is serving 20+ years in jail for carrying weed. The system isn't broken, it's doing exactly what it was crated to do.",1
463,731,"If she didn't choose to do drugs, would she be a drug addict? You don't just wake up one day and be diagnosed a drug addict. Comparing drug addiction to herpes is like comparing apples to oranges. I'm not biased towards drug addiction.",1
464,1082,sorry I can't hangout I have to smoke weed until I'm scared,1
465,1205,"Lay off the weed bro, this is nonsense mixed with truth but too much nonsense to find the truth",1
466,1842,RT Frustrated opioid patients speak out: 'I now buy heroin on the street' | Fox News My mother hung herself in August after her pain management' doctor made some radical changes to her drug protocol. How can we turn a blind eye to this travesty? ,1
467,2318,"I should have never went to college. I should have stayed in my hometown and bought a shack, grew some weed and cheated on my taxes. For someone of my social status that was the right choice. America is the big lie .",1
468,1167,Good to weed them out here before being commissioned. ,0
469,1549,#NEWS: 500 lbs. of marijuana found scattered on Missouri highway after car crash ,1
470,881,Always managed to win in the end Anyway as I was saying (and sorry for getting off track) Basically to summarize whenever I listen to music (bonus points if I've smoked weed) my brain goes crazy with creativity It's like a switch goes on and my brain just yells at me to write,1
471,723,"This dude dug mass graves, fondled his employees, lied about Covid, and profiteered off his position, charges dropped Some kid smokes weed in the burbs, 20 years",1
472,1949,"Owns a cannabis business, doesn't care about social justice ",1
